"index";"Company";"TypeName";"Inches";"ScreenResolution";"resolution_width";"resolution_height";"touchscreen";"Cpu";"cpu_brand";"cpu_name";"cpu_speed";"Ram";"Memory";"memory_type";"primary_storage";"secondary_storage";"Gpu";"OpSys";"Weight";"Price";"ppi"
1105;"Dell";"Ultrabook";12.5;"1366x768";1366;768;0;"Intel Core i5 6200U 2.3GHz";"Intel";"Core i5";2.3;8;"256GB SSD";"SSD";256;0;"Intel";"windows";13;75290;125
1106;"MSI";"Gaming";17.3;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 6700HQ 2.6GHz";"Intel";"Core i7";2.6;8;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";17;80516;127
1107;"Lenovo";"2 in 1 Convertible";15.6;"IPS Panel Full HD / Touchscreen 1920x1080";1920;1080;1;"Intel Core i5 6200U 2.3GHz";"Intel";"Core i5";2.3;4;"256GB SSD";"SSD";256;0;"Intel";"windows";16;46194;141
1108;"HP";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"AMD A6-Series 9220 2.5GHz";"AMD";"A6-Series 9220";2.5;4;"1TB HDD";"HDD";1024;0;"AMD";"windows";16;21205;141
1109;"Asus";"Gaming";15.6;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i7 6700HQ 2.6GHz";"Intel";"Core i7";2.6;16;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";16;71342;141
1110;"HP";"Notebook";13.3;"Quad HD+ / Touchscreen 3200x1800";3200;1800;1;"Intel Core M 6Y54 1.1GHz";"Intel";"Core M";1.1;8;"256GB SSD";"SSD";256;0;"Intel";"windows";13;90523;276
1111;"Dell";"Notebook";15.6;"1366x768";1366;768;0;"Intel Core i5 6200U 2.3GHz";"Intel";"Core i5";2.3;4;"500GB HDD";"HDD";500;0;"AMD";"windows";16;40980;100
1112;"Lenovo";"Notebook";15.6;"1366x768";1366;768;0;"Intel Core i3 6006U 2.0GHz";"Intel";"Core i3";2.0;4;"128GB SSD";"SSD";128;0;"Intel";"windows";16;22857;100
1113;"HP";"Ultrabook";13.3;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 6500U 2.5GHz";"Intel";"Core i7";2.5;8;"512GB SSD";"SSD";512;0;"Intel";"windows";13;104908;166
1114;"Lenovo";"2 in 1 Convertible";10.1;"IPS Panel Touchscreen 1920x1200";1920;1200;1;"Intel Atom x5-Z8550 1.44GHz";"Intel";"Atom x5-Z8550";1.4;4;"64GB Flash Storage";"Flash Storage";64;0;"Intel";"other";10;58180;224
1115;"Dell";"Ultrabook";13.3;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 7560U 2.4GHz";"Intel";"Core i7";2.4;8;"256GB SSD";"SSD";256;0;"Intel";"windows";13;73473;166
1116;"Lenovo";"Gaming";17.3;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i7 6820HK 2.7GHz";"Intel";"Core i7";2.7;16;"256GB SSD +  1.0TB Hybrid";"SSD";256;1024;"Nvidia";"windows";17;146519;127
1117;"Razer";"Ultrabook";12.5;"Touchscreen / 4K Ultra HD 3840x2160";3840;2160;1;"Intel Core i7 6500U 2.5GHz";"Intel";"Core i7";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";13;54825;352
1118;"Toshiba";"Ultrabook";13.3;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 7500U 2.7GHz";"Intel";"Core i7";2.7;16;"512GB SSD";"SSD";512;0;"Intel";"windows";13;118601;166
1119;"Asus";"Gaming";17.3;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 6700HQ 2.6GHz";"Intel";"Core i7";2.6;8;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";17;69929;127
1120;"Vero";"Notebook";13.3;"Full HD 1920x1080";1920;1080;0;"Intel Atom X5-Z8350 1.44GHz";"Intel";"Atom X5-Z8350";1.4;4;"32GB Flash Storage";"Flash Storage";32;0;"Intel";"windows";13;10443;166
1121;"HP";"Notebook";13.3;"Full HD 1920x1080";1920;1080;0;"Intel Core i5 6200U 2.3GHz";"Intel";"Core i5";2.3;8;"256GB SSD";"SSD";256;0;"Intel";"windows";13;90043;166
1122;"HP";"Notebook";14.0;"Full HD 1920x1080";1920;1080;0;"Intel Core i5 6200U 2.3GHz";"Intel";"Core i5";2.3;8;"256GB SSD";"SSD";256;0;"Intel";"windows";14;80613;157
1123;"Dell";"Notebook";15.6;"1366x768";1366;768;0;"Intel Core i5 6200U 2.3GHz";"Intel";"Core i5";2.3;4;"500GB HDD";"HDD";500;0;"Intel";"linux";16;27899;100
1124;"Asus";"Notebook";15.6;"1366x768";1366;768;0;"Intel Core i3 7100U 2.4GHz";"Intel";"Core i3";2.4;4;"1TB HDD";"HDD";1024;0;"Intel";"windows";16;23177;100
1125;"Lenovo";"2 in 1 Convertible";14.0;"IPS Panel Full HD / Touchscreen 1920x1080";1920;1080;1;"Intel Core i7 6500U 2.5GHz";"Intel";"Core i7";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";14;88924;157
1126;"Lenovo";"2 in 1 Convertible";10.1;"IPS Panel Touchscreen 1920x1200";1920;1200;1;"Intel Atom x5-Z8550 1.44GHz";"Intel";"Atom x5-Z8550";1.4;4;"64GB Flash Storage";"Flash Storage";64;0;"Intel";"windows";10;25521;224
1127;"HP";"Ultrabook";12.5;"1366x768";1366;768;0;"Intel Core i5 6300U 2.4GHz";"Intel";"Core i5";2.4;8;"256GB SSD";"SSD";256;0;"Intel";"windows";13;100966;125
1128;"Lenovo";"Gaming";15.6;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i5 7300HQ 2.5GHz";"Intel";"Core i5";2.5;8;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"N/A";16;52694;141
1129;"HP";"Gaming";17.3;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i5 6300HQ 2.3GHz";"Intel";"Core i5";2.3;8;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";17;60153;127
1130;"HP";"Notebook";15.6;"1366x768";1366;768;0;"Intel Core i7 7500U 2.7GHz";"Intel";"Core i7";2.7;8;"2TB HDD";"HDD";2048;0;"Intel";"windows";16;33513;100
1131;"Lenovo";"2 in 1 Convertible";14.0;"IPS Panel Full HD / Touchscreen 1920x1080";1920;1080;1;"Intel Core i7 6600U 2.6GHz";"Intel";"Core i7";2.6;8;"512GB SSD";"SSD";512;0;"Nvidia";"windows";14;109244;157
1132;"Asus";"Notebook";14.0;"1366x768";1366;768;0;"Intel Celeron Dual Core N3350 1.1GHz";"Intel";"Celeron Dual";1.1;4;"32GB Flash Storage";"Flash Storage";32;0;"Intel";"windows";14;14812;112
1133;"HP";"Ultrabook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 7500U 2.7GHz";"Intel";"Core i7";2.7;8;"256GB SSD";"SSD";256;0;"Intel";"windows";16;40067;141
1134;"Acer";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;4;"1TB HDD";"HDD";1024;0;"Nvidia";"windows";16;32820;141
1135;"Lenovo";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 6500U 2.5GHz";"Intel";"Core i7";2.5;16;"1.0TB Hybrid";"Hybrid";1024;0;"AMD";"windows";16;58555;141
1136;"HP";"Workstation";17.3;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i7 6700HQ 2.6GHz";"Intel";"Core i7";2.6;8;"256GB SSD";"SSD";256;0;"Nvidia";"windows";17;210424;127
1137;"Dell";"Notebook";15.6;"1366x768";1366;768;0;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;8;"1TB HDD";"HDD";1024;0;"AMD";"windows";16;41772;100
1138;"MSI";"Gaming";17.3;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 6820HQ 2.7GHz";"Intel";"Core i7";2.7;16;"256GB SSD +  1TB HDD";"Hybrid";256;1024;"Nvidia";"windows";17;127819;127
1139;"HP";"Ultrabook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 6500U 2.5GHz";"Intel";"Core i7";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";16;115709;141
1140;"Lenovo";"2 in 1 Convertible";14.0;"IPS Panel Touchscreen 2560x1440";2560;1440;1;"Intel Core i7 6600U 2.6GHz";"Intel";"Core i7";2.6;16;"512GB SSD";"SSD";512;0;"Intel";"windows";14;130003;210
1141;"MSI";"Gaming";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 7700HQ 2.8GHz";"Intel";"Core i7";2.8;8;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";16;60888;141
1142;"HP";"2 in 1 Convertible";13.3;"Full HD / Touchscreen 1920x1080";1920;1080;1;"Intel Core i5 6300U 2.4GHz";"Intel";"Core i5";2.4;8;"256GB SSD";"SSD";256;0;"Intel";"windows";13;86793;166
1143;"HP";"Workstation";15.6;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i7 6700HQ 2.6GHz";"Intel";"Core i7";2.6;8;"256GB SSD";"SSD";256;0;"Nvidia";"windows";16;118761;141
1144;"HP";"2 in 1 Convertible";13.3;"Touchscreen 2560x1440";2560;1440;1;"Intel Core i7 6600U 2.6GHz";"Intel";"Core i7";2.6;8;"256GB SSD";"SSD";256;0;"Intel";"windows";13;95851;221
1145;"HP";"Workstation";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 6700HQ 2.6GHz";"Intel";"Core i7";2.6;8;"256GB SSD";"SSD";256;0;"Nvidia";"windows";16;101179;141
1146;"HP";"Ultrabook";12.5;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 6500U 2.50GHz";"Intel";"Core i7";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";13;122381;176
1147;"Dell";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 7500U 2.7GHz";"Intel";"Core i7";2.7;8;"256GB SSD";"SSD";256;0;"Nvidia";"windows";16;53807;141
1148;"HP";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i5 6200U 2.3GHz";"Intel";"Core i5";2.3;8;"256GB SSD";"SSD";256;0;"Intel";"windows";16;57092;141
1149;"Lenovo";"2 in 1 Convertible";14.0;"IPS Panel Touchscreen 2560x1440";2560;1440;1;"Intel Core i7 6500U 2.5GHz";"Intel";"Core i7";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";14;124622;210
1150;"Lenovo";"Notebook";15.6;"1366x768";1366;768;0;"Intel Core i3 6006U 2.0GHz";"Intel";"Core i3";2.0;4;"1TB HDD";"HDD";1024;0;"Intel";"N/A";16;18062;100
1151;"HP";"Notebook";15.6;"1366x768";1366;768;0;"AMD E-Series 7110 1.8GHz";"AMD";"E-Series 7110";1.8;4;"500GB HDD";"HDD";500;0;"AMD";"windows";16;15824;100
1152;"Lenovo";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i5 6200U 2.3GHz";"Intel";"Core i5";2.3;8;"1TB HDD";"HDD";1024;0;"AMD";"N/A";16;31915;141
1153;"Dell";"Gaming";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 7700HQ 2.8GHz";"Intel";"Core i7";2.8;8;"1TB HDD";"HDD";1024;0;"Nvidia";"windows";16;63883;141
1154;"Dell";"Notebook";15.6;"IPS Panel Touchscreen / 4K Ultra HD 3840x2160";3840;2160;1;"Intel Core i5 6300HQ 2.3GHz";"Intel";"Core i5";2.3;8;"256GB SSD";"SSD";256;0;"Nvidia";"windows";16;119916;282
1155;"HP";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"AMD A6-Series A6-9220 2.5GHz";"AMD";"A6-Series A6-9220";2.5;4;"256GB SSD";"SSD";256;0;"AMD";"windows";16;25515;141
1156;"MSI";"Gaming";17.3;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 7700HQ 2.8GHz";"Intel";"Core i7";2.8;16;"256GB SSD +  1TB HDD";"Hybrid";256;1024;"Nvidia";"windows";17;79536;127
1157;"Lenovo";"Ultrabook";14.0;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 6600U 2.6GHz";"Intel";"Core i7";2.6;12;"512GB SSD";"SSD";512;0;"Intel";"windows";14;122491;157
1158;"Lenovo";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i5 6200U 2.3GHz";"Intel";"Core i5";2.3;8;"1.0TB Hybrid";"Hybrid";1024;0;"AMD";"windows";16;42011;141
1159;"HP";"2 in 1 Convertible";13.3;"Touchscreen 2560x1440";2560;1440;1;"Intel Core i7 6600U 2.6GHz";"Intel";"Core i7";2.6;8;"512GB SSD";"SSD";512;0;"Intel";"windows";13;108744;221
1160;"Lenovo";"Ultrabook";14.0;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 6600U 2.6GHz";"Intel";"Core i7";2.6;8;"256GB SSD";"SSD";256;0;"Intel";"windows";14;79867;157
1161;"MSI";"Gaming";14.0;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 6700HQ 2.6GHz";"Intel";"Core i7";2.6;16;"256GB SSD +  1TB HDD";"Hybrid";256;1024;"Nvidia";"windows";14;94252;157
1162;"HP";"Gaming";15.6;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i7 7700HQ 2.8GHz";"Intel";"Core i7";2.8;8;"1TB HDD";"HDD";1024;0;"Nvidia";"windows";16;47899;141
1163;"Lenovo";"Notebook";15.6;"1366x768";1366;768;0;"Intel Core i3 6006U 2.0GHz";"Intel";"Core i3";2.0;8;"1TB HDD";"HDD";1024;0;"Intel";"windows";16;24456;100
1164;"HP";"Notebook";15.6;"1366x768";1366;768;0;"Intel Core i5 6200U 2.3GHz";"Intel";"Core i5";2.3;4;"500GB HDD";"HDD";500;0;"Intel";"N/A";16;25414;100
1165;"Dell";"Gaming";15.6;"4K Ultra HD 3840x2160";3840;2160;0;"Intel Core i7 7700HQ 2.8GHz";"Intel";"Core i7";2.8;8;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";16;79813;282
1166;"Lenovo";"Notebook";15.6;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";16;74059;141
1167;"Lenovo";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i3 6006U 2GHz";"Intel";"Core i3";2.0;4;"1TB HDD";"HDD";1024;0;"Nvidia";"windows";16;24935;141
1168;"HP";"Notebook";14.0;"1366x768";1366;768;0;"Intel Celeron Dual Core N3060 1.6GHz";"Intel";"Celeron Dual";1.6;2;"32GB Flash Storage";"Flash Storage";32;0;"Intel";"windows";14;13267;112
1169;"MSI";"Gaming";15.6;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i7 7500U 2.7GHz";"Intel";"Core i7";2.7;8;"1TB HDD";"HDD";1024;0;"Nvidia";"windows";16;44702;141
1170;"HP";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 6500U 2.5GHz";"Intel";"Core i7";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";16;36177;141
1171;"HP";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 8550U 1.8GHz";"Intel";"Core i7";1.8;16;"512GB SSD";"SSD";512;0;"Intel";"windows";16;61752;141
1172;"Asus";"Notebook";15.6;"1366x768";1366;768;0;"Intel Celeron Dual Core N3050 1.6GHz";"Intel";"Celeron Dual";1.6;4;"500GB HDD";"HDD";500;0;"Intel";"windows";16;19660;100
1173;"Lenovo";"Notebook";15.6;"1366x768";1366;768;0;"Intel Core i5 6200U 2.3GHz";"Intel";"Core i5";2.3;4;"500GB HDD";"HDD";500;0;"Intel";"N/A";16;21205;100
1174;"Lenovo";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 7500U 2.7GHz";"Intel";"Core i7";2.7;8;"1TB HDD";"HDD";1024;0;"Nvidia";"N/A";16;37776;141
1175;"Asus";"Notebook";14.0;"Full HD 1920x1080";1920;1080;0;"Intel Core i3 7100U 2.4GHz";"Intel";"Core i3";2.4;4;"256GB SSD";"SSD";256;0;"Intel";"windows";14;40972;157
1176;"Lenovo";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 6500U 2.5GHz";"Intel";"Core i7";2.5;4;"1.0TB Hybrid";"Hybrid";1024;0;"Intel";"windows";16;43956;141
1177;"Lenovo";"Gaming";15.6;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i7 6700HQ 2.6GHz";"Intel";"Core i7";2.6;16;"512GB SSD";"SSD";512;0;"Nvidia";"windows";16;69530;141
1178;"MSI";"Gaming";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 6700HQ 2.6GHz";"Intel";"Core i7";2.6;16;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";16;114732;141
1179;"HP";"Notebook";15.6;"1366x768";1366;768;0;"Intel Core i3 6100U 2.3GHz";"Intel";"Core i3";2.3;4;"500GB HDD";"HDD";500;0;"Intel";"windows";16;34632;100
1180;"Lenovo";"2 in 1 Convertible";14.0;"IPS Panel Touchscreen 2560x1440";2560;1440;1;"Intel Core i5 6200U 2.3GHz";"Intel";"Core i5";2.3;8;"256GB SSD";"SSD";256;0;"Intel";"windows";14;87219;210
1181;"Lenovo";"Ultrabook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 7500U 2.7GHz";"Intel";"Core i7";2.7;6;"256GB SSD";"SSD";256;0;"Nvidia";"windows";16;44276;141
1182;"Dell";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 7500U 2.7GHz";"Intel";"Core i7";2.7;8;"256GB SSD";"SSD";256;0;"Nvidia";"linux";16;47686;141
1183;"Acer";"Notebook";15.6;"1366x768";1366;768;0;"Intel Celeron Dual Core N3350 2GHz";"Intel";"Celeron Dual";2.0;4;"500GB HDD";"HDD";500;0;"Intel";"windows";16;17742;100
1184;"HP";"Notebook";15.6;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i7 6700HQ 2.6GHz";"Intel";"Core i7";2.6;6;"1TB HDD";"HDD";1024;0;"Nvidia";"windows";16;42571;141
1185;"Asus";"Gaming";15.6;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i7 6700HQ 2.6GHz";"Intel";"Core i7";2.6;8;"256GB SSD +  1TB HDD";"Hybrid";256;1024;"Nvidia";"windows";16;48432;141
1186;"Dell";"2 in 1 Convertible";15.6;"Full HD / Touchscreen 1920x1080";1920;1080;1;"Intel Core i7 7500U 2.7GHz";"Intel";"Core i7";2.7;16;"512GB SSD";"SSD";512;0;"Intel";"windows";16;62817;141
1187;"Acer";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;4;"256GB SSD";"SSD";256;0;"Nvidia";"windows";16;36816;141
1188;"Dell";"Ultrabook";13.3;"Quad HD+ / Touchscreen 3200x1800";3200;1800;1;"Intel Core i5 6300U 2.4GHz";"Intel";"Core i5";2.4;8;"256GB SSD";"SSD";256;0;"Intel";"linux";13;58555;276
1189;"Acer";"Gaming";17.3;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i7 7700HQ 2.8GHz";"Intel";"Core i7";2.8;16;"256GB SSD +  1TB HDD";"Hybrid";256;1024;"Nvidia";"windows";17;138475;127
1190;"Lenovo";"Gaming";15.6;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i5 7300HQ 2.5GHz";"Intel";"Core i5";2.5;8;"1TB HDD";"HDD";1024;0;"Nvidia";"windows";16;43636;141
1191;"Samsung";"2 in 1 Convertible";12.3;"IPS Panel Touchscreen 2400x1600";2400;1600;1;"Samsung Cortex A72&A53 2.0GHz";"Samsung";"Cortex A72&A53";2.0;4;"32GB Flash Storage";"Flash Storage";32;0;"ARM";"other";12;35112;235
1192;"HP";"Notebook";15.6;"1366x768";1366;768;0;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;4;"500GB HDD";"HDD";500;0;"Intel";"windows";16;25841;100
1193;"Apple";"Ultrabook";12.0;"IPS Panel Retina Display 2304x1440";2304;1440;0;"Intel Core M 1.1GHz";"Intel";"Core M";1.1;8;"256GB Flash Storage";"Flash Storage";256;0;"Intel";"macos";12;61965;226
1194;"Dell";"2 in 1 Convertible";13.3;"IPS Panel Full HD / Touchscreen 1920x1080";1920;1080;1;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";13;63883;166
1195;"HP";"Notebook";15.6;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i7 7700HQ 2.8GHz";"Intel";"Core i7";2.8;12;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";16;70703;141
1196;"Lenovo";"Notebook";15.6;"1366x768";1366;768;0;"Intel Core i3 6006U 2GHz";"Intel";"Core i3";2.0;4;"1TB HDD";"HDD";1024;0;"AMD";"N/A";16;19607;100
1197;"Asus";"Gaming";17.3;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i7 6700HQ 2.6GHz";"Intel";"Core i7";2.6;16;"512GB SSD +  1TB HDD";"Hybrid";512;1024;"Nvidia";"windows";17;114552;127
1198;"Acer";"Notebook";15.6;"1366x768";1366;768;0;"Intel Celeron Dual Core N3350 2GHz";"Intel";"Celeron Dual";2.0;4;"1TB HDD";"HDD";1024;0;"Intel";"linux";16;14492;100
1199;"MSI";"Gaming";17.3;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 7700HQ 2.8GHz";"Intel";"Core i7";2.8;16;"256GB SSD +  1TB HDD";"Hybrid";256;1024;"Nvidia";"windows";17;109165;127
1200;"Dell";"Notebook";15.6;"1366x768";1366;768;0;"Intel Core i3 6006U 2.0GHz";"Intel";"Core i3";2.0;4;"128GB SSD";"SSD";128;0;"AMD";"windows";16;26587;100
1201;"Lenovo";"Notebook";15.6;"1366x768";1366;768;0;"Intel Core i7 6500U 2.5GHz";"Intel";"Core i7";2.5;8;"500GB HDD";"HDD";500;0;"Nvidia";"N/A";16;33513;100
1203;"Dell";"Ultrabook";13.3;"Quad HD+ / Touchscreen 3200x1800";3200;1800;1;"Intel Core i7 7500U 2.7GHz";"Intel";"Core i7";2.7;16;"512GB SSD";"SSD";512;0;"Intel";"windows";13;142790;276
1204;"Asus";"Gaming";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 6700HQ 2.6GHz";"Intel";"Core i7";2.6;8;"1TB HDD";"HDD";1024;0;"Nvidia";"windows";16;62284;141
1205;"Dell";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"AMD";"windows";16;47366;141
1206;"HP";"Notebook";15.6;"1366x768";1366;768;0;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";16;30849;100
1207;"Lenovo";"Notebook";15.6;"1366x768";1366;768;0;"AMD E-Series 9000 2.2GHz";"AMD";"E-Series 9000";2.2;4;"500GB HDD";"HDD";500;0;"AMD";"windows";16;15931;100
1208;"Acer";"Notebook";17.3;"1600x900";1600;900;0;"Intel Core i3 6006U 2.0GHz";"Intel";"Core i3";2.0;8;"1TB HDD";"HDD";1024;0;"Nvidia";"windows";17;33513;106
1209;"Asus";"Gaming";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 7700HQ 2.8GHz";"Intel";"Core i7";2.8;16;"256GB SSD +  1TB HDD";"Hybrid";256;1024;"Nvidia";"windows";16;130483;141
1210;"Apple";"Ultrabook";12.0;"IPS Panel Retina Display 2304x1440";2304;1440;0;"Intel Core M 1.2GHz";"Intel";"Core M";1.2;8;"512GB Flash Storage";"Flash Storage";512;0;"Intel";"macos";12;68145;226
1211;"Asus";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 7700HQ 2.8GHz";"Intel";"Core i7";2.8;16;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";16;93187;141
1212;"MSI";"Gaming";17.3;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i7 6700HQ 2.6GHz";"Intel";"Core i7";2.6;16;"256GB SSD +  1TB HDD";"Hybrid";256;1024;"Nvidia";"windows";17;103842;127
1213;"Dell";"2 in 1 Convertible";15.6;"IPS Panel Full HD / Touchscreen 1920x1080";1920;1080;1;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";16;53227;141
1214;"Asus";"Gaming";17.3;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 7700HQ 2.8GHz";"Intel";"Core i7";2.8;16;"256GB SSD +  1TB HDD";"Hybrid";256;1024;"Nvidia";"windows";17;103843;127
1215;"Acer";"Netbook";11.6;"1366x768";1366;768;0;"Intel Celeron Dual Core 3205U 1.5GHz";"Intel";"Celeron Dual";1.5;2;"32GB SSD";"SSD";32;0;"Intel";"other";12;9271;135
1216;"Acer";"Notebook";17.3;"1600x900";1600;900;0;"Intel Core i3 6006U 2GHz";"Intel";"Core i3";2.0;4;"1TB HDD";"HDD";1024;0;"Nvidia";"windows";17;31861;106
1217;"Lenovo";"Notebook";17.3;"1600x900";1600;900;0;"Intel Core i5 7200U 2.5GHz";"Intel";"Core i5";2.5;8;"1TB HDD";"HDD";1024;0;"Intel";"N/A";17;28718;106
1218;"Lenovo";"Gaming";15.6;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i7 6700HQ 2.6GHz";"Intel";"Core i7";2.6;8;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";16;67772;141
1219;"Acer";"2 in 1 Convertible";14.0;"IPS Panel Full HD / Touchscreen 1920x1080";1920;1080;1;"Intel Core i7 7Y75 1.3GHz";"Intel";"Core i7";1.3;8;"256GB SSD";"SSD";256;0;"Intel";"windows";14;61219;157
1220;"Lenovo";"Notebook";15.6;"IPS Panel Full HD 1920x1080";1920;1080;0;"Intel Core i7 6600U 2.6GHz";"Intel";"Core i7";2.6;8;"256GB SSD";"SSD";256;0;"Intel";"windows";16;81465;141
1221;"MSI";"Gaming";15.6;"Full HD 1920x1080";1920;1080;0;"Intel Core i7 6700HQ 2.6GHz";"Intel";"Core i7";2.6;8;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";16;78647;141
1222;"HP";"Notebook";15.6;"Full HD 1920x1080";1920;1080;0;"AMD A12-Series 9720P 2.7GHz";"AMD";"A12-Series 9720P";2.7;6;"1TB HDD";"HDD";1024;0;"AMD";"windows";16;28185;141
1223;"Dell";"Ultrabook";12.5;"Full HD / Touchscreen 1920x1080";1920;1080;1;"Intel Core i5 6300U 2.4GHz";"Intel";"Core i5";2.4;8;"256GB SSD";"SSD";256;0;"Intel";"windows";13;91288;176
1224;"Dell";"2 in 1 Convertible";15.0;"Full HD / Touchscreen 1920x1080";1920;1080;1;"Intel Core i3 7100U 2.4GHz";"Intel";"Core i3";2.4;4;"500GB HDD";"HDD";500;0;"Intel";"windows";15;27120;147
1225;"Asus";"Notebook";15.6;"1366x768";1366;768;0;"Intel Pentium Quad Core N3710 1.6GHz";"Intel";"Pentium Quad";1.6;4;"1TB HDD";"HDD";1024;0;"Intel";"windows";16;16464;100
